_id	language	name	type	requires	text	rules
182	de	Katzengold	Geld Reaktion		Wenn du Katzengold zum ersten Mal in diesem Zug ausspielst, ist es 1 Geld wert, ansonsten ist es 4 Geld wert. Wenn ein Mitspieler eine Provinz nimmt, darfst du diese Karte aus deiner Hand entsorgen. Wenn du das machst: Nimm dir ein Gold und lege es auf deinen Nachziehstapel. 	
183	de	Aufbau	Aktion		Entsorge eine Karte aus deiner Hand. Nimm dir eine Karte, die genau 1 Geld mehr kostet als die entsorgte Karte und nimm dir eine Karte, die genau 1 Geld weniger kostet als die entsorgte Karte. Du entscheidest,  in welcher Reihenfolge du diese beiden Karten nimmst. Lege beide Karten sofort auf deinen Nachziehstapel. 	
184	de	Oase	Aktion		+1 Karte, +1 Aktion, + 1 Geld. Lege eine Karte aus deiner Hand ab. 	
185	de	Orakel	Aktion Angriff		Jeder Spieler (auch du selbst) muss die obersten 2 Karten von seinem Nachziehstapel aufdecken. Du entscheidest, ob er beide Karten ablegen oder (in der von ihm bestimmten Reihenfolge) zurück auf seinen Nachziehstapel legen muss. +2 Karten. 	
186	de	Komplott	Aktion		+1 Karte, +1 Aktion. Zu Beginn deiner Aufräumphase darfst du eine deiner ausgespielten Aktionskarten wählen. Wenn du die gewählte Karte in dieser Aufräumphase ablegen würdest, darfst du sie stattdessen auf deinen Nachziehstapel legen. 	
187	de	Tunnel	Punkte Reaktion		2 Punkte. Wenn du diese Karte außerhalb der Aufräumphase ablegst, darfst du sie aufdecken. Wenn du das machst: Nimm dir ein Gold. 	
188	de	Lebenskünstler	Aktion		Nimm dir ein Silber. Sieh dir die oberste Karte von deinem Nachziehstapel an und entscheide, ob du die Karte ablegst oder zurück auf deinen Nachziehstapel legst. Ziehe so lange Karten nach, bis du 5 Karten auf  der Hand hast. Du darfst eine Karte aus deiner Hand entsorgen, die keine Geldkarte ist. 	
189	de	Edler Räuber	Aktion Angriff		+ 1 Geld. Wenn du diese Karte kaufst oder ausspielst, muss jeder Mitspieler die obersten 2 Karten von seinem Nachziehstapel aufdecken. Hat er ein Gold oder ein Silber aufgedeckt, muss er dieses entsorgen. Hat der Spieler beides aufgedeckt, entscheidest du, welche er entsorgen muss. Hat der Spieler keine Geldkarte aufgedeckt, muss er sich ein Kupfer nehmen. Die übrigen aufgedeckten Karten muss der Spieler  ablegen. Du musst alle entsorgten Karten nehmen. 	
190	de	Nomadencamp	Aktion		+1 Kauf, +2 Geld.  Wenn du das Nomadencamp nimmst, lege es sofort auf deinen Nachziehstapel. 	
191	de	Seidenstraße	Punkte		Wert 1 Punkt für je 4 Punktekarten im eigenen Kartensatz (abgerundet). 	
192	de	Gewürzhändler	Aktion		Du darfst eine Geldkarte aus deiner Hand entsorgen. Wenn du das machst, wähle eins: +2 Karten und +1 Aktion oder + 2 und +1 Kauf. 	
193	de	Fahrender Händler	Aktion Reaktion		Entsorge eine Karte aus deiner Hand. Nimm dir so viele Silber, wie die x-Kosten der entsorgten Karte.  Wenn du eine Karte nehmen würdest, darfst du den Fahrenden Händler aus deiner Hand aufdecken. Wenn  du das machst: Nimm dir statt der anderen Karte ein Silber. 	
194	de	Schatztruhe	Geld		3 Geld. Wenn du die Schatztruhe nimmst, nimm dir 2 Kupfer.	
195	de	Kartograph	Aktion		+1 Karte, +1 Aktion. Sieh dir die obersten 4 Karten von deinem Nachziehstapel an. Lege beliebig viele davon ab. Lege den Rest davon in beliebiger Reihenfolge zurück auf deinen Nachziehstapel. 	
196	de	Botschaft	Aktion		+5 Karten. Lege 3 Karten auf deiner Hand ab. Wenn du die Botschaft nimmst, muss sich jeder Mitspieler ein Silber nehmen. 	
197	de	Feilscher	Aktion		+2 Geld.   Wenn du eine Karte kaufst und der Feilscher im Spiel ist: Nimm dir eine Karte, die weniger kostet als die gerade gekaufte und die keine Punktekarte ist. 	
198	de	Fernstraße	Aktion		+1 Karte, +1 Aktion.  Wenn diese Karte im Spiel ist, kosten alle Karten 1 weniger, niemals jedoch weniger als 0 . 	
199	de	Blutzoll	Geld	Benötigt: Fluch	1 Geld. Wenn du den Blutzoll ausspielst, darfst du dir ein Kupfer nehmen. Nimm dieses Kupfer sofort auf die Hand.  Wenn du den Blutzoll nimmst, muss sich jeder Mitspieler einen Fluch nehmen. 	
200	de	Gasthaus	Aktion		+2 Karten, +2 Aktionen. Lege 2 Karten aus deiner Hand ab. Wenn du das Gasthaus nimmst, sieh dir deinen Ablagestapel durch, decke beliebig viele Aktionskarten (auch dieses Gasthaus) daraus auf und mische die aufgedeckten Karten in deinen Nachziehstapel. 	
201	de	Mandarin	Aktion		+ 3 Geld. Lege eine Karte aus deiner Hand zurück auf deinen Nachziehstapel. Wenn du den Mandarin nimmst, lege alle Geldkarten, die du im Spiel hast, in beliebiger Reihenfolge zurück auf deinen Nachziehstapel. 	
202	de	Markgraf	Aktion Angriff		+3 Karten, +1 Kauf. Jeder Mitspieler muss 1 Karte nachziehen und dann Karten ablegen, bis er nur noch 3 Karten auf der Hand hat. 	
203	de	Stallungen	Aktion		Du darfst eine Geldkarte aus deiner Hand ablegen. Wenn du das machst: +3 Karten, +1 Aktion. 	
204	de	Grenzdorf	Aktion		+1 Karte, +2 Aktionen. Wenn du das Grenzdorf nimmst, nimm dir eine Karte, die weniger kostet als das Grenzdorf. 	
205	de	Fruchtbares Land	Punkte		2 Punkte.  Wenn du das Fruchtbare Land kaufst, entsorge eine Karte aus deiner Hand. Nimm dir eine Karte, die genau 2 mehr kostet als die entsorgte Karte. 	
206	de	Prinz	Aktion			
207	de	Königliche Münzen	Geld Reserve		<big> <c>1</c> </big><br/>Wenn du diese Karte ausspielst, lege sie auf dein Wirtshaustableau.<hr/>Sofort nachdem du eine Aktionskarte ausgeführt hast, darfst du diese Karte von deinem Tableau aufrufen.<br/>Wenn du das tust: <b>+2 Aktionen</b>.	
208	de	Page	Aktion Reisender	Benötigt: Eintausch-Karten	<b>+1 Karte<br/>+1 Aktion</b><hr/>Ist diese Karte im Spiel, darfst du sie gegen einen Schatzsucher eintauschen anstatt sie abzulegen.	
209	de	Kleinbauer	Aktion Reisender	Benötigt: Eintausch-Karten, Alle +1-Marker	<b>+ 1 Kauf<br/>+<c>1</c></b><hr/>Ist diese Karte im Spiel, darfst du sie gegen einen Soldaten eintauschen anstatt sie abzulegen.	Der KLEINBAUER ist eine Königreichkarte und kann wie jede andere Königreichkarte gekauft oder genommen werden. Der KLEINBAUER ist  außerdem ein Reisender, der im Spielverlauf in einen SOLDATEN eingetauscht werden kann. Wenn du den KLEINBAUERN ausspielst, erhältst du + 1 Kauf sowie + 1 Geld. In der Aufräumphase darfst du entscheiden, ob du den KLEINBAUERN ablegst oder zurück auf den Vorratsstapel legst. Wenn du das tust, erhältst du einen SOLDATEN und legst ihn ab. Die angegebenen Kosten werden nicht bezahlt. 
210	de	Rattenfänger 	Aktion Reserve		<b>+ 1 Karte<br/>+ 1 Aktion</b><br/>Lege diese Karte auf dein Wirtshaustableau.<hr/>Zu Beginn deines Zuges darfst du diese Karte von deinem Tableau aufrufen.<br/>Wenn du das tust, musst du eine Handkarte entsorgen.	
211	de	Zerstörung 	Aktion		<b>+1 Aktion</b><br/><br/>Entsorge diese Karte oder eine Handkarte. Schau dir so viele Karten oben von deinem Nachziehstapel an, wie die entsorgte Karte <c>X</c> gekostet hat. Nimm eine davon auf die Hand und lege den Rest ab.	
212	de	Amulett 	Aktion Dauer		Jetzt und zu Beginn deines näcshten Zuges, wähle jeweils eins:<br/>+<c>1</c><br/>oder<br/>entsorge 1 handkarte<br/>oder<br/>nimm dir 1 Silber.	
213	de	Karawanenwächter 	Aktion Dauer Reaktion		<b>+1 Karte<br/>+1 Aktion</b><br/>Zu Beginn deines nächsten Zuges: +<b><c>1</c></b><hr/>Wenn ein Mitspieler eine Angriffskarte ausspielt, darfst du diese Karte aus deiner Hand ausspielen.<br/><i>(+1 Aktion hat dann keinen Effekt.)</i>	
214	de	Verlies 	Aktion Dauer		<b>+ 2 Karten<br/>+ 1 Aktion</b><br/>Lege 2 Handkarten ab.<br/><br/>Zu Beginn deines nächsten Zuges:<br/><b>+ 2 Karten</b><br/>Lege 2 Handkarten ab.	
215	de	Ausrüstung 	Aktion Dauer		<b>+2 Karten</b><br/><br/>Lege bis zu 2 Handkarten verdeckt zur Seite.<br/><br/>Zu Beginn deines nächsten Zuges:<br/>Nimm die zur Seite gelegten Karten auf die Hand.	
216	de	Kundschafter 	Aktion Reserve		<b>+1 Karte<br/>+1 Aktion</b><br/>Lege diese Karte auf dein Wirtshaustableau.<hr/>Zu Beginn deines Zuges darfst du diese Karte von deinem Tableau aufrufen.<br/>Wenn du das tust: Lege alle Handkarten ab und ziehe 5 Karten.	
217	de	Duplikat 	Aktion Reserve		Lege diese Karte auf dein Wirtshaustableau.<hr/>Wenn du eine Karte nimmst, die bis zu <c>6</c> kostet, darfst du diese Karte von deinem Tableau aufrufen. Wenn du das tust, nimm dir eine Karte mit gleichem Namen.	
218	de	Elster 	Aktion		<b>+1 Karte<br/>+1 Aktion</b><br/><br/>Decke die oberste Karte deines Nachziehstapels auf. Ist es eine Geldkarte:<br/>Nimm sie auf die Hand.<br/>Ist es eine Aktions- oder Punktekarte:<br/>Nimm dir eine Elster.	
219	de	Kurier 	Aktion		<b>+1 Kauf<br/>+<c>2</c></b><br/>Du darfst deinen Nachziestapel auf deinen Ablagestapel legen.<hr/>Wenn du diese Karte kaufst und dies der 1. Kauf deines Zuges ist: nimm dir eine Karte, die bis zu <c>4</c> kostet. Jeder Mitspieler nimmt sich eine Karte mit gleichem Namen.	
220	de	Geizhals 	Aktion		Wähle eins:<br/>Lege ein Kupfer aus deiner Hand auf dein Wirtshaustableau<br/>oder<br/>+<c>1</c> pro Kupfer<br/>auf deinem Wirtshaudtableau.	
221	de	Hafenstadt 	Aktion		<b>+1 Karte<br/>+1 Aktion</b><hr/>Wenn du diese Karte kaufst, nimm dir eine weitere Hafenstadt.	
222	de	Wildhüter 	Aktion	Benötigt: Reise-Marker	<b>+ 1 Kauf</b><br/><br/>Drehe deinen Reise-Marker um.<br/>Liegt die Vorderseite oben:<br/><b>+ 5 Karten</b>	
223	de	Transformation 	Aktion Reserve		<b>+ 1 Aktion</b><br/>Lege diese Karte auf dein Wirtshaustableau.<hr/>Zu Beginn deines Zuges darfst du diese Karte von deinem Tableau aufrufen. Wenn du das tust:<br/>Entsorge eine Handkarte und nimm dir eine Karte, die bis zu <c>1</c> mehr kostet als die entsorgte Karte. Nimm diese Karte auf die Hand.	
224	de	Kunsthandwerker 	Aktion		<b>+1 Karte<br/>+1 Aktion<br/>+<c>1</c></b><br/><br/>Lege beliebig viele Handkarten ab. Du darfst dir eine Karte nehmen, die genau <c>1</c> pro abgelegter Karte kostet. Lege die Karte verdeckt auf deinen Nachziestapel.	
225	de	Brückentroll 	Aktion Angriff Dauer	Benötigt: -1 Geld-Marker	Alle Mitspieler nehmen ihren -<b><c>1</c></b>-Marker.<br/><br/>Jetzt und zu Beginn deines nächsten Zuges:<br/><b>+1 Kauf</b><hr/>Solange diese Karte im Spiel ist, kostet jede Karte in deinem Zug <c>1</c> weniger, allerdings nie weniger als <c>0</c>.	
226	de	Ferne Lande 	Aktion Reserve Punkte		Lege diese karte auf ein Wirtshaustableau<hr/>Wert <vp>4</vp>, falls diese Karte bei Spielende auf deinem Wirtshaustableau liegt.	
227	de	Riese 	Aktion Angriff	Benötigt: Reise-Marker, Fluch	Drehe deinen Reise-Marker um.<br/>Liegt die Rückseite oben: <b>+<c>1</c></b>.<br/>Liegt die Vorderseite oben: <b>+<c>5</c></b> und jeder Mitspieler deckt die oberste Karte seines Nachziehstapels auf. Kostet diese <c>3</c> bis <c>6</c>, muss er sie entsorgen. Ansonsten legt er sie ab und nimmt sich einen Fluch.	
228	de	Geisterwald 	Aktion Angriff Dauer		Bis zu deinem nächsten Zug:<br/>Jeder Mitspieler muss, sobald er eine Karte kauft, seine restlichen Handkarten in beliebiger Reihenfolge auf seinen Nachziehstapel legen.<br/><br/>Zu Beginn deines Nächsten Zuges:<br/><b>+3 Karten</b>	
229	de	Verlorene Stadt 	Aktion		<b>+2 Karten<br/>+2 Aktionen</b><hr/>Wenn du diese Karte nimmst, zieht jeder Mitspieler eine Karte.	
230	de	Relikt 	Geld Angriff	Benötigt: -1 Karte-Marker	<big> <c>2</c> </big><br/><br/>Wenn du diese Karte ausspielst, muss jeder Mitspieler seinen -1 Karte-Marker auf seinen Nachziehstapel legen.	
231	de	Königliche Kutsche 	Aktion Reserve		<b>+1 Aktion</b><br/><br/>Lege diese Karte auf dein Wirtshaustableau<hr/>Sofort nachdem du eine Aktionskarte ausgeführt hast, die danach noch im Spiel ist, darfst du diese Karte von deinem Tableau aufrufen. Wenn du das tust: führe die Aktion noch einmal aus.	
232	de	Geschichtenerzähler 	Aktion		<b>+1 Aktion<br/>+<c>1</c></b><br/><br/>Spiele bis zu 3 Geldkarten aus deiner Hand aus. Zahle alle <c/> und du erhältst:<br/><b>+1 Karte</b> pro gezahltem <c/>.<br/>(Du hast jetzt <c>0</c>.)	
233	de	Sumpfhexe 	Aktion Angriff Dauer	Benötigt: Fluch	Bis zu deinem nächsten Zug:<br/>Jeder Mitspieler muss sich für jede Karte,<br/>die er kauft, einen Fluch nehmen.<br/><br/>Zu Beginn deines nächsten Zuges:<br/><b>+<c>3</c></b>	
234	de	Schatz 	Geld		<big> <c>2</c> </big><br/><br/>Wenn du diese Karte ausspielst, nimm dir ein Gold und ein Kupfer.	
235	de	Weinhändler 	Aktion Reserve		<b>+1 Kauf<br/>+<c>4</c></b><br/>Lege diese Karte auf dein Wirtshaustableau.<hr/>Wenn du am Ende deiner Kaufphase mindestens <c>2</c> nicht ausgegeben hast, darfst du diese Karte von deinem Tableau ablegen.	
236	de	Gefolgsmann 	Aktion Dauer		Immer zu Beginn deines Zuges:<br/><b>+1 Karte</b><br/><br/><i>(Diese Karte bleibt bis zum Spielende im Spiel.)</i>	
237	de	Almosen 	Ereignis		Einmal pro Zug: Wenn du keine Geldkarten im Spiel hast, nimm dir eine Karte, die bis zu <c>4</c> kostet.	
238	de	Leihgabe 	Ereignis	Benötigt: -1 Karte-Marker	<b>+ 1 Kauf</b><br/>Einmal pro Zug: Wenn dein -1 Karte-Marker nicht auf deinem Nachziehstapel liegt, lege ihn dorthin und <b>+<c>1</c></b>.	
239	de	Quest	Ereignis		Du darfst eine Angriffskarte oder 2 Flüche oder 6 beliebige Karten ablegen.Wenn du das tust, nimm dir ein Gold.	
240	de	Zuflucht 	Ereignis		<b>+1 Kauf</b><br/>Einmal pro Zug: Lege eine Handkarte zur Seite und nimm sie am Ende deines Zuges wieder auf die Hand (nach dem Ziehen).	
241	de	Spähtrupp 	Ereignis		<b>+1 Kauf</b><br/>Sieh dir die obersten 5 Karten deines Nachziehstapels an. Lege 3 davon ab und den Rest in beliebiger Reihenfolge zurück auf den Nachziehstapel.	
242	de	Wanderzirkus 	Ereignis		<b>+ 2 Käufe</b><br/><br/>Wenn du in diesem Zug eine Karte nimmst, darfst du sie auf deinen Nachziehstapel legen.	
243	de	Freudenfeuer 	Ereignis		Entsorge bis zu 2 Karten, die du im Spiel hast.	
244	de	Expedition	Ereignis		Ziehe in der Aufräumphase 2 zusätzliche Karten.	
245	de	Überfahrt 	Ereignis	Benötigt: -2 Kosten-Marker	Lege deinen -<c>2</c> Kosten-Marker auf einen beliebigen Aktions-Vorratsstapel. (Karten von diesem Stapel kosten während deiner Züge <c>2</c> weniger, allerdings nie weniger als <c>0</c>.)	
246	de	Planung 	Ereignis	Benötigt: Entsorgungs-Marker	Lege deinen Entsorgungs-Marker auf einen Aktions-Vorratsstapel.<br/>(Wenn du eine Karte von diesem Stapel kaufst, darfst du eine Karte aus deiner Hand entsorgen.)	
247	de	Mission	Ereignis		Einmal pro Zug: Wenn der vorangegangene Zug nicht deiner war, spielst du nach deinem Zug einen weiteren Zug, in welchem du keine Karten kaufen darfst.	
248	de	Pilgerfahrt 	Ereignis	Benötigt: Reise-Marker	Einmal pro Zug: Drehe deinen Reise-Marker um. Liegt die Vorderseite oben: Wähle bis zu 3 Karten mit unterschiedlichem Namen, die du im Spiel hast und nimm dir jeweils eine davon.	
249	de	Ball	Ereignis	Benötigt: -1 Geld-Marker	Nimm deinen <b>-<c>1</c></b>-Marker. Nimm 2 Karten, die jede bis zu <c>4</c> kostet.	
250	de	Überfall 	Ereignis	Benötigt: -1 Geld-Marker	Pro Silber, das du im Spiel hast, nimmst du dir ein Silber. Jeder Mitspieler legt seinen -1 Karte-Marker auf seinen Nachziehstapel.	
251	de	Seeweg 	Ereignis	Benötigt: +1 Kauf-Marker	Nimm dir eine Aktionskarte, die bis zu <c>4</c> kostet. Lege deinen <b>+1 Kauf</b>-Marker auf diesen Vorratsstapel. (Wenn du eine Karte von diesem Stapel ausspielst, erhältst du zuerst <b>+1 Kauf</b>.)	
252	de	Handel 	Ereignis		Entsorge bis zu 2 Handkarten. Nimm dir für jede entsorgte Karte ein Silber.	
253	de	Verlorene Kunst 	Ereignis	Benötigt: +1 Aktion-Marker	Lege deinen <b>+1 Aktion</b>-Marker auf einen Aktions-Vorratsstapel.<br/>(Wenn du eine Karte von diesem Stapel ausspielst, erhältst du zuerst <b>+1 Aktion</b>.)	
254	de	Training	Ereignis	Benötigt: +1 Geld-Marker	Lege deinen +<b><c>1</c></b>-Marker auf einen Aktions-Vorratsstapel.<br/>(Wenn du eine Karte von diesem Stapel ausspielst, erhältst du zuerst +<b><c>1</c></b>.)	
255	de	Erbschaft 	Ereignis	Benötigt: Anwesen-Marker	Einmal pro Spiel: Lege eine beliebige Aktionskarte vom Vorrat, die keine Punktekarte ist und die bis zu <c>4</c> kostet, zur Seite. Lege deinen Anwesen-Marker darauf.<br/>(Deine Anwesen übernehmen ab sofort Anweisungen und Typ dieser Karte.)	
256	de	Wegsuche 	Ereignis	Benötigt: +1 Karte-Marker	Lege deinen <b>+1 Karte</b>-Marker auf einen Aktions-Vorratsstapel.<br/>(Wenn du eine Karte von diesem Stapel ausspielst, erhältst du zuerst <b>+1 Karte</b>.)	
257	de	Einladung	Ereignis		Nimm eine Aktionskarte, die bis zu <c>4</c> kostet und lege sie zur Seite. Spiele sie zu Beginn deines nächsten Zuges.	
